video_id,author,comment_text,like_count,published_at,categorias,classificacao
u_TyGMy_aqs,@ONickzinhooficial141,ja voce tao famosa fala youtuber famosa brasil galinha pintadinha,0,2025-02-15T01:35:18Z,['machismo'],toxic
u_TyGMy_aqs,@rosefaria9435,pro gravar video voces sabia adoro voces to ate emocionada agora tchi vida bru guruda tijuca gira gira tira frente dessacom gente tapa doen so ter gruda gruda longa tira bem dessas gente capado,0,2025-02-14T22:50:40Z,['machismo'],toxic
u_TyGMy_aqs,@miteriosso,hrefhttpswwwyoutubecomwatchvutygmyaqsampta voce atista posera ta isrito louca voce atista manda salveeeeeeeeeeeeeeeeee hrefhttpswwwyoutubecomwatchvutygmyaqsampta aparecem novo,1,2025-02-14T22:24:52Z,['machismo'],toxic
u_TyGMy_aqs,@tiago愛,funk galinha pintadinha brbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrgalinhaaa pintadinha galinha pintadinhabrgalinha pintadinha mibremilly,0,2025-02-14T21:57:27Z,['machismo'],toxic
u_TyGMy_aqs,@HeloaAguiar-bh4be,mae nao vai descobrir porque burra,0,2025-02-14T17:50:25Z,['capacitismo'],toxic
u_TyGMy_aqs,@CarlosRodrigo-c4s,velha ficou bom,0,2025-02-14T01:18:24Z,['etarismo'],not_toxic
u_TyGMy_aqs,@MicheleMoraes-z9k,gostei nao gostei nao dessa musica gosto chiclete sobe desce quer gira amigas viciadas chiclete sobe desce gruda algo divertido louca gira emily,0,2025-02-13T22:43:05Z,['machismo'],toxic
u_TyGMy_aqs,@elizeudasilvaaraujosantos4255,aaaaaaaaaahhh fico louca uuuu ooo aaa,1,2025-02-13T19:57:18Z,['machismo'],toxic
u_TyGMy_aqs,@YoyoShinku,prefiro galinha pintadinha,0,2025-02-13T19:48:17Z,['machismo'],not_toxic
u_TyGMy_aqs,@pedroluizmendesdepaula3590,manda musica manda musica ta boa velho emily fa musica ta boa ta incrivel master linda demais void ketlen robson leozinho leozinho ficou muita coisa legal coisa legal beijo vive vai proximo show rosas to curiosa saber porque to querendo ir ta bom,0,2025-02-12T23:05:09Z,['etarismo'],not_toxic
u_TyGMy_aqs,@MarceloPereiraSenna,horrivel alem ritmo batuqueiro letra horrivel nao sei pior vcs podem parar fazer musicas horrivel vcs sao tudo perdicao gastam dinheiro coisas desnesessario vez ta gastando dinheiro coisas nada ver vcs poderiam ajudar pobres coitadas criancas assistem vcs sao uns bobos vao buscar deus vcs ganham ai dps jesus voltar nao adianta chorar nao falta aviso,0,2025-02-12T21:35:51Z,['classismo'],toxic
u_TyGMy_aqs,@edsonoliveira5247,amei funk roller velho amo musica voce usou vi cabelinho void segurando moto quietinho cair menino gosta tanto gente assim,0,2025-02-12T20:59:37Z,['etarismo'],toxic
u_TyGMy_aqs,@arthurienczczak,burro cara ver voz ta atras moto void ketlin ta medo cair moto,0,2025-02-12T20:22:05Z,['capacitismo'],toxic
u_TyGMy_aqs,@LorenzzoPinheiro-l8t,velho gostei musica pessoalmente vez,0,2025-02-12T19:43:43Z,['etarismo'],toxic
u_TyGMy_aqs,@DiegoRodrigues-s5j,puta merda cara amei caralho,0,2025-02-12T18:33:10Z,['machismo'],toxic
u_TyGMy_aqs,@aucimarins6339,velho ameiiiiii,0,2025-02-12T15:41:18Z,['etarismo'],not_toxic
u_TyGMy_aqs,@Rafa_blox-h5h,galinha pintadinha,0,2025-02-12T15:21:24Z,['machismo'],not_toxic
u_TyGMy_aqs,@cesaroliveira2268,pode ai festa ja to pobre rima chato pobre acho arrisaturma propria atum rima faz ja tomato blocos juntou marina aqui nao,0,2025-02-12T05:17:27Z,['classismo'],toxic
u_TyGMy_aqs,@brenootaco,carai cara sei pior visitando porca vira retardada fank ficou completa merda,0,2025-02-12T01:31:20Z,['capacitismo'],toxic
u_TyGMy_aqs,@henriqueamaralhibeiro9861,musica ruim porra puta pariu man,0,2025-02-12T00:30:13Z,['machismo'],toxic
u_TyGMy_aqs,@andreaclaudinodossantossan5212,puta pariu merda acabei ouvir scrr,0,2025-02-11T16:14:50Z,['machismo'],toxic
u_TyGMy_aqs,@minel_feliz,idiota musica pram criancas,0,2025-02-11T15:26:22Z,['capacitismo'],toxic
u_TyGMy_aqs,@fofos_da_allicia,coloquei nome cachorra emily,0,2025-02-11T14:10:43Z,['machismo'],toxic
u_TyGMy_aqs,@ThaisTata-b8d,estevao nunca aparece aqui ta aparecendo incrivel mundo retardada,0,2025-02-11T12:09:23Z,['capacitismo'],toxic
u_TyGMy_aqs,@fabiolabarbosa8342,deus perfeicao musica velho,0,2025-02-11T11:06:43Z,['etarismo'],not_toxic
u_TyGMy_aqs,@Heleninha-x6f,queridinha voce nao sabe nada fa vou ter quer cancelar voce nao sabe nada brasil voce nao tao nada aqui brasil tambem tao gente brasil brasil tambem gente brasil tambem voce queridinha muda outro pais volta cheia coisa coisa coisa coisa coisa coisa coisa bart nao gente brasil nao gente saber queridinho sabia mentu debiguinha voce nao sabe brasil agora ta querendo mandar brasil nao sabe ta falando ate sabe porque burra ta cade nao sabe tal adoto lapis tao ta la outro lado ruim faz voce nao sabe nar ta nao vou contar porque nao maior brasil,0,2025-02-11T05:56:40Z,['capacitismo'],toxic
u_TyGMy_aqs,@EnzogabrielAlves-yg8gw,puta pariu q porra kkkkkkk k kkkkkkk q feira mn kkkkkk,0,2025-02-10T20:05:02Z,['machismo'],toxic
u_TyGMy_aqs,@edianaaraujo4279,terra boa musica boa velho,0,2025-02-10T16:11:21Z,['etarismo'],not_toxic
u_TyGMy_aqs,@Rafa_blox-h5h,galinha pintadinha,0,2025-02-10T01:11:53Z,['machismo'],not_toxic
u_TyGMy_aqs,@LuizHenrique-j7p,deus idiotices essee bando marmanjo querendo infantil vai lavar louca melhor,0,2025-02-09T22:49:25Z,['machismo'],toxic
u_TyGMy_aqs,@LuanaGamer-z7f9x,to emocionada ate agora dessa musica linda hrefhttpswwwyoutubecomwatchvutygmyaqsampta,6,2025-02-09T15:17:50Z,['machismo'],toxic
u_TyGMy_aqs,@lucianobattisti61,ce louco emily ficou igual br baleia jubarte ter cruzado mosca,0,2025-02-09T12:00:33Z,['gordofobia'],toxic
u_TyGMy_aqs,@keyla-i5z,sao ora ce loko nao sabia kat safada,0,2025-02-09T11:23:33Z,['machismo'],toxic
u_TyGMy_aqs,@WalaceRodrigues-l4j,maior youtuber brazil piru nunca chegara perto jezzgost grimes edu bistecone perto desses youtubers galinha pintadinha fausificada,0,2025-02-09T10:25:49Z,['machismo'],toxic
u_TyGMy_aqs,@EmillyBianca-o2d,velho nao fa porque ninguem ta falando voz voz emily vick perfeita funk,0,2025-02-09T03:59:55Z,['etarismo'],toxic
u_TyGMy_aqs,@baianoantonio1647,voce doida mara to celular pai cara voce louca ficou top amei,0,2025-02-09T03:24:32Z,['machismo'],toxic
u_TyGMy_aqs,@Coolkider1236,tropa kaun opina aqui galinha pintadinha maior youtuber feminina brasil nao voce,1,2025-02-09T02:31:46Z,['machismo'],toxic
u_TyGMy_aqs,@paulahastenreiter,galinha pintadinhaaa,0,2025-02-09T01:44:27Z,['machismo'],not_toxic
u_TyGMy_aqs,@seumundonossomundo715,adeus velha fa,0,2025-02-09T01:15:24Z,['etarismo'],not_toxic
u_TyGMy_aqs,@Enzoeeduardu,irmao velho odeia emily gosto videos,0,2025-02-09T00:53:34Z,['etarismo'],not_toxic
u_TyGMy_aqs,@RogerioJose-black444,leozinho rui puta cara mane bicho,0,2025-02-09T00:13:43Z,['machismo'],toxic
u_TyGMy_aqs,@NickolasRocha-gh5ey,deus velho hoje dia melhor escutar xuxa musica,0,2025-02-08T23:24:23Z,['etarismo'],not_toxic
u_TyGMy_aqs,@jarlyson10,t alguns segundosminutos pra deus heartsbrobrigado brbreclesiastico hrefhttpswwwyoutubecomwatchvutygmyaqsamptabr nao abandones velho amigo pois novo nao valerabrbramigo longas datasbrbr vinho novo amigo novobrbre envelhece beberas gostobrbramem irmaos irmas heartsbrbrbrnao aqui fama sim pregar evangelho pois pro bem deus abencoe sempre voce familia tambem aleluia,0,2025-02-08T23:09:23Z,['etarismo'],toxic
u_TyGMy_aqs,@SandraMelo-l2f,burra,0,2025-02-08T22:26:53Z,['capacitismo'],not_toxic
u_TyGMy_aqs,@Danielly-x7y,maior youtube feminina brasil ea galinha pintadinha,0,2025-02-08T21:51:13Z,['machismo'],not_toxic
u_TyGMy_aqs,@LuzivaniaDosSantos-yq7wr,deu dor ouvido mds apaga tempo ket idiota,0,2025-02-08T21:34:53Z,['capacitismo'],toxic
u_TyGMy_aqs,@Mitski-fake,emilly vuck deveria lavar louca,0,2025-02-08T21:26:39Z,['machismo'],toxic
u_TyGMy_aqs,@midianferreira6126,quero ver agora voces ruim ai jason melhor aonde dias melhor aonde dia nao musica feio velho emily nova blogueiro fofa tudo grupo rosa tudo bom barranqueiros boa vou gente assisto hora gente nao escuta musica hora ai poe la princesa nao fica assim nao nao nao dar permissao assim nao sei qualquer princesa sentia diferenca refresque memoria distritos es gente aquieta agora aprendi fazer musica vote tambem deseja fazer umas musica ruim nada voce hoje ta boa,0,2025-02-08T20:33:57Z,['etarismo'],toxic
u_TyGMy_aqs,@RosireniVieir,capo musica ficou legal outra lancaram peca melhor musica mundo inteiro velho amei,2,2025-02-08T20:08:53Z,['etarismo'],not_toxic
u_TyGMy_aqs,@SofiaNascimento-t8r,excecao emil galinha pintadinha,0,2025-02-08T19:28:59Z,['machismo'],not_toxic
u_TyGMy_aqs,@OliviaAlves-o8q,velho to choque to morrendo vontade chorar,0,2025-02-08T19:23:34Z,['etarismo'],not_toxic
u_TyGMy_aqs,@isadoraegues3974,ata emily vick favelada jjsjakakakakakak estudando escola particular,0,2025-02-08T19:08:55Z,['classismo'],not_toxic
u_TyGMy_aqs,@emilythauana9732,prami quisa favelado,1,2025-02-08T18:32:51Z,['classismo'],not_toxic
u_TyGMy_aqs,@davidlucca803,gente void ta atras moto ando burra menina chata emily vick,0,2025-02-08T18:19:39Z,['capacitismo'],not_toxic
u_TyGMy_aqs,@pintadinha3,galinha pintadinha sola,0,2025-02-08T17:50:20Z,['machismo'],not_toxic
u_TyGMy_aqs,@Snow865-b6g,ficou ruim ate galinha pintadinha melhor jazzzghost melho,1,2025-02-08T17:43:10Z,['machismo'],toxic
u_TyGMy_aqs,@AliceArsenio,manooooooooobrarrasaram muitooo idolosbrfico ate emocionada veyyy amoooo muitoooooo,0,2025-02-08T17:24:02Z,['machismo'],toxic
u_TyGMy_aqs,@EduardoEduardoMarquesSouza,idiota sempre,0,2025-02-08T17:17:40Z,['capacitismo'],toxic
u_TyGMy_aqs,@marcinhorufatto9946,musica boa cara melhor musica ja ouvi juntaram fez musica velho todo mundo todo mundo ta todo mundo junto legal velho,0,2025-02-08T17:14:28Z,['etarismo'],not_toxic
u_TyGMy_aqs,@SamaraSilvadeSouza-n8y,amei emocionada amo vcs sonho ver vcs carne osso nao dinheiro desculpa fico triste purisso,0,2025-02-08T17:09:45Z,['machismo'],toxic
u_TyGMy_aqs,@Soso_Youtuber-rs,velho amei ficou top caraca voces nao nocao deus ceu jeito to contando to tipo chocada chocada deus perfeicao melhores tipo ne melhor funk muitos hoje dia,1,2025-02-08T16:45:55Z,['etarismo'],toxic
u_TyGMy_aqs,@marianagranata900,caraca musica ficou massa velho,0,2025-02-08T16:35:20Z,['etarismo'],not_toxic
u_TyGMy_aqs,@tatianaaugusta1537,vou cantar musica quer ver meio nada contei flor determina linda flor verde amarelo so lembra thanos verde sinal espero escravo jo nao separar aqui ja deixa ate jogar guerreiros guerreiros solteiro ate dancar guerreiros guerreiros fazer outra vou cantar musica ketlin todo mundo vida todas partes alegria vamos todos dizer mentira linda mc luz ar todas partes alegria canta duas princesas diario surpresa aqui mojito nao sai cabeca sei hora nao quero chegar jogando corpinho ir ca entao duas princesas surpresas aqui video dancando cabeca agora nao quero chegar jogando corpinho la ca nao fale nome monstro,0,2025-02-08T16:26:50Z,['racismo'],toxic
u_TyGMy_aqs,@RafaellaVitóriaVITORIA-c4v,passar bocado favelado,1,2025-02-08T16:07:01Z,['classismo'],toxic
u_TyGMy_aqs,@Mariaejoaopatinadores,jazzghonao ta nada hehehehehehehehh to louca nessa musica,0,2025-02-08T16:05:05Z,['machismo'],not_toxic
u_TyGMy_aqs,@Pedrão-z2n,hrefhttpswwwyoutubecomwatchvutygmyaqsampta to mano voyage top velho kkkkk,0,2025-02-08T16:01:21Z,['etarismo'],toxic
u_TyGMy_aqs,@MariaSophia-87u,musica ja bom agora fank deus n pode fank ficou louca todos anos fica assim hrefhttpswwwyoutubecomwatchvutygmyaqsampta,3,2025-02-08T15:42:06Z,['machismo'],toxic
u_TyGMy_aqs,@Vitoryt783,to viado nessa tesde q lancou escuntando,0,2025-02-08T15:37:09Z,['homofobia'],toxic
u_TyGMy_aqs,@WesleyCavalcanti-m2c,mano achei top demais ficou bom preciso queria pousada juliete ficou zika usando juliete demais cara galinha tava motos guerra so ficou ficar retrovisor placa so foto reta fica,0,2025-02-08T15:14:57Z,['machismo'],toxic
u_TyGMy_aqs,@HDHRGEUDHEYD,mano musica lixo velho,0,2025-02-08T15:02:35Z,['etarismo'],not_toxic
-2Iu2S0MKtE,@RosangelaRosangeladasilvamende,louca comer comer fruta gosto comer fruta nunca nunca comi coloca boca salto alto ta cama,1,2025-02-08T19:31:31Z,['machismo'],toxic
V3ofduTWkAQ,@MelissaVitoria-u6r,voces tor namorando juliana balta deus menina ta louca i guilherme i frente luiz vi ceu videos tik tok,0,2025-07-11T03:10:09Z,['machismo'],toxic
V3ofduTWkAQ,@EllenSaldanha-t5y,gente to louca pra ver gui pedindo ju namoro jugui julerme,0,2025-07-09T03:35:18Z,['machismo'],toxic
V3ofduTWkAQ,@geovannacarolina211,to emocionada casallll deram primeiros beijos,0,2025-07-05T21:32:31Z,['machismo'],not_toxic
V3ofduTWkAQ,@LarissaBarreto-kq6lb,ju seita,0,2025-07-04T00:25:15Z,['intolerância religiosa'],not_toxic
V3ofduTWkAQ,@irianysantos4867,fiquei emocionada,0,2025-07-03T22:31:39Z,['machismo'],not_toxic
vHM0WDOSmkI,@cleonicegomesduartecleo,louca hospicio,0,2025-07-01T18:33:52Z,['machismo'],not_toxic
vHM0WDOSmkI,@ThiffanyVieira-v4g,hemilly louca mds zkskskskksks,1,2025-06-26T21:58:12Z,['machismo'],toxic
H_KwXFbndgU,@alqueiasambu5827,juliana burra gosta gui breno vem juliana amiga,0,2025-06-21T10:09:14Z,['capacitismo'],not_toxic
OOmlwPK2bUk,@CandidoAugustocarvalho,juro chocada velho hora beijo deu grito kkkkkkkkkkk amo casal juro,1,2025-06-12T14:45:16Z,['etarismo'],toxic
OOmlwPK2bUk,@CandidoAugustocarvalho,juro chocada velho hora beijo deu grito kkkkkkkkkkk amo casal juro,1,2025-06-12T14:45:02Z,['etarismo'],toxic
OOmlwPK2bUk,@RitchelleSantos-l8n,chocada louca beijaram guilherme juliana,4,2025-06-11T01:18:53Z,['machismo'],not_toxic
OOmlwPK2bUk,@DaisySilva-he8hz,fiquei chocada guilherme burro,0,2025-06-11T01:03:18Z,['capacitismo'],not_toxic
iTuEnASvx1o,@LuziaDantas-o6l,fala direito amor omg,0,2025-05-10T15:26:38Z,['xenofobia'],toxic
iTuEnASvx1o,@MateusNa_oficial,hrefhttpswwwyoutubecomwatchvituenasvxoampta ouvi fala direito mo aaaaaaaaaaaaaaa,1,2025-05-08T01:56:58Z,['xenofobia'],toxic
unFwZV1Loos,@aliciaribeiro3772,burra,0,2025-05-04T23:39:49Z,['capacitismo'],not_toxic
unFwZV1Loos,@SamuelGomes-q9l,deus ju vc louca empurrou garoto,2,2025-04-21T16:44:01Z,['machismo'],toxic
unFwZV1Loos,@AdéliadossantosDossantossouza,juliana ta louca derubar menino,0,2025-04-21T13:01:19Z,['machismo'],not_toxic
EneeuNlIvws,@AliciaLira-n6c,pode medica louca,0,2025-06-06T02:05:08Z,['machismo'],not_toxic
uEwQbHUO5AM,@eunoJapão2,mae fresca,0,2025-02-22T05:16:01Z,['machismo'],not_toxic
uEwQbHUO5AM,@Bombardeiro-p2j,hrefhttpswwwyoutubecomwatchvuewqbhuoamampta ta pegadora ju brbrbrbrbrbrbrto brincando,1,2025-02-21T23:16:57Z,['machismo'],toxic
uEwQbHUO5AM,@eu_alicinha135,primeiros curtir sao fas vdd juu brbrnn mendiga like,42,2025-02-21T20:30:14Z,['classismo'],toxic
G8--9KTjcvM,@ludinunes6696,voce nao nocao velho voces dois cavalo lindo tao lindo vem nao nocao velho bonito,0,2025-02-15T16:37:06Z,['etarismo'],toxic
G8--9KTjcvM,@Isinha.11,gente ja caso so n assumem net pq mtt olho gordo,0,2025-02-15T11:01:05Z,['gordofobia'],toxic
